Payment ID,Invoice ID,Payment Date,Amount Paid,Payment Method
65702,27605,2023-07-14,3742.24,Cash
65704,78812,2023-05-02,2054.74,Bank Transfer
65707,30552,2023-02-18,1067.01,Bank Transfer
65710,25610,2023-05-01,3658.67,Bank Transfer
65712,56001,2023-02-11,1620.06,Cash
65720,69485,2023-12-25,3903.31,Credit Card
65726,51712,2023-05-10,3085.85,Credit Card
65731,1938,2023-10-25,1287.55,Bank Transfer
65738,36839,2023-06-01,499.8,Cash
65745,8595,2023-06-09,4048.18,Cash
65746,41234,2023-09-04,869.66,Credit Card
65747,55529,2023-04-02,1847.86,Cash
65749,80343,2023-12-10,3478.63,Bank Transfer
65756,5345,2023-10-11,428.95,Cash
65765,16233,2023-08-07,996.46,Bank Transfer
65767,63987,2023-09-20,389.45,Credit Card
65768,15132,2023-04-28,312.63,Bank Transfer
65769,14712,2023-11-17,1181.26,Credit Card
65774,47704,2023-12-13,4097.65,Credit Card
65777,82575,2023-08-12,4805.5,Credit Card
65779,16403,2023-05-06,951.13,Credit Card
65782,43042,2023-05-07,91.3,Cash
65784,84404,2023-03-14,249.77,Cash
65792,61807,2023-06-18,4177.22,Cash
65803,54229,2023-04-16,1433.78,Bank Transfer
65806,72171,2023-10-15,836.19,Cash
65808,95712,2023-04-23,2762.62,Credit Card
65809,91771,2023-12-14,2871.75,Bank Transfer
65811,54738,2023-04-08,4225.63,Credit Card
65817,42929,2023-06-11,4252.48,Credit Card
65819,99460,2023-02-20,1641.5,Bank Transfer
65822,9118,2023-09-10,2842.6,Credit Card
65823,38598,2023-11-14,3975.25,Bank Transfer
65824,1320,2023-08-17,4588.59,Credit Card
65829,95059,2023-03-01,2388.86,Credit Card
65836,67962,2023-01-17,241.54,Bank Transfer
65838,67082,2023-03-07,1799.05,Bank Transfer
65843,56155,2023-04-21,1995.35,Credit Card
65846,64502,2023-02-27,1161.06,Bank Transfer
65859,44553,2023-05-01,487.05,Bank Transfer
65861,88801,2023-03-09,790.84,Credit Card
65869,53812,2023-07-08,129.72,Credit Card
65870,16226,2023-02-03,2116.05,Bank Transfer
65871,7860,2023-04-19,2047.93,Bank Transfer
65874,19212,2023-05-23,4015.66,Cash
65880,65607,2023-11-04,147.72,Bank Transfer
65882,46127,2023-02-08,944.22,Cash
65885,56431,2023-10-09,962.32,Bank Transfer
65888,16206,2023-09-28,1884.76,Credit Card
65891,88189,2023-09-09,2927.75,Credit Card
65893,18922,2023-01-01,4600.34,Credit Card
65894,23669,2023-05-26,3634.67,Bank Transfer
65897,70720,2023-06-28,3396.2,Cash
65904,37680,2023-09-03,1506.96,Cash
65906,77492,2023-05-27,2594.91,Credit Card
65907,34394,2023-10-07,3789.76,Credit Card
65913,32739,2023-02-02,4906.91,Credit Card
65930,75793,2023-02-25,4984.9,Credit Card
65933,18240,2023-05-23,284.46,Cash
65945,74964,2023-02-11,1491.08,Bank Transfer
65948,70849,2023-05-14,4036.39,Bank Transfer
65949,24844,2023-06-11,4487.12,Cash
65950,6524,2023-06-27,3497.81,Credit Card
65963,48153,2023-08-21,1185.09,Bank Transfer
65965,41440,2023-11-13,3905.91,Cash
65967,41027,2023-06-04,208.99,Cash
65968,75666,2023-09-25,1046.82,Cash
65969,79811,2023-12-19,4079.74,Cash
65973,97179,2023-09-24,4735.05,Cash
65979,35283,2023-04-15,2629.66,Bank Transfer
65985,34522,2023-10-09,3396.32,Bank Transfer
65987,17824,2023-02-25,4459.77,Cash
65988,28352,2023-03-07,4561.27,Cash
65989,33625,2023-07-25,2037.8,Bank Transfer
65993,41891,2023-02-11,1965.33,Bank Transfer
65995,5221,2023-06-13,4338.52,Cash
65998,91711,2023-03-24,1582.9,Credit Card
65999,91944,2023-01-16,2020.6,Cash
66002,66573,2023-09-23,1369.55,Cash
66007,48816,2023-03-12,3553.62,Credit Card
66011,6223,2023-02-07,4737.69,Credit Card
66014,49500,2023-04-18,4689.24,Cash
66015,6521,2023-12-12,2268.56,Cash
66026,38966,2023-04-21,4160.82,Cash
66032,74960,2023-09-28,2271.32,Credit Card
66036,65300,2023-04-27,1521.69,Cash
66038,69702,2023-09-14,1207.37,Cash
66045,71876,2023-08-21,2414.2,Credit Card
66051,12066,2023-07-06,3705.53,Cash
66052,42865,2023-02-09,640.22,Bank Transfer
66054,25168,2023-10-16,3068.38,Bank Transfer
66055,55069,2023-07-16,4892.07,Bank Transfer
66056,31341,2023-06-11,1236.34,Credit Card
66057,20208,2023-06-19,3960.41,Cash
66061,21679,2023-03-19,1443.13,Credit Card
66063,87610,2023-07-26,3268.49,Credit Card
66064,39542,2023-07-16,3474.25,Bank Transfer
66066,74979,2023-08-20,4675.73,Bank Transfer
66068,81312,2023-04-01,4400.85,Bank Transfer
66076,9909,2023-06-19,3069.14,Credit Card
66078,37606,2023-04-22,965.21,Cash
66079,74290,2023-12-12,1937.57,Credit Card
66082,60940,2023-03-03,4769.37,Cash
66088,51248,2023-05-18,3749.03,Credit Card
66090,12465,2023-04-21,1179.89,Bank Transfer
66098,36027,2023-07-24,1453.46,Bank Transfer
66100,19507,2023-12-05,1201.95,Credit Card
66110,95624,2023-07-15,118.66,Cash
66116,5012,2023-11-23,208.86,Bank Transfer
66128,5649,2023-07-18,3569.32,Cash
66129,5088,2023-01-07,4640.56,Bank Transfer
66135,31120,2023-10-17,4786.9,Bank Transfer
66136,54774,2023-09-16,1584.36,Bank Transfer
66138,33845,2023-07-12,4835.46,Bank Transfer
66140,64629,2023-05-03,3511.01,Cash
66141,41110,2023-04-12,2449.73,Cash
66148,51934,2023-11-16,4242.87,Credit Card
66151,38841,2023-10-21,870.99,Credit Card
66156,30315,2023-11-25,4898.47,Cash
66158,64773,2023-09-28,1533.67,Bank Transfer
66160,23759,2023-06-16,4779.79,Bank Transfer
66169,29404,2023-08-04,2073.47,Credit Card
66178,88076,2023-01-06,3359.72,Bank Transfer
66179,1330,2023-07-18,2425.89,Cash
66184,19447,2023-10-24,3778.25,Bank Transfer
66188,2778,2023-04-17,2703.89,Credit Card
66196,23128,2023-08-28,530.57,Bank Transfer
66199,61862,2023-05-17,4831.05,Credit Card
66203,96258,2023-09-03,4592.64,Bank Transfer
66214,69944,2023-04-24,1998.98,Bank Transfer
66218,73727,2023-01-21,1262.13,Bank Transfer
66219,69669,2023-11-21,240.11,Credit Card
66221,39758,2023-10-07,4713.69,Bank Transfer
66224,85799,2023-12-01,4449.98,Cash
66225,57295,2023-09-21,976.04,Cash
66240,98902,2023-03-06,3431.72,Cash
66245,27441,2023-03-13,1504.83,Bank Transfer
66246,90289,2023-06-07,3824.48,Credit Card
66251,5472,2023-09-03,2155.64,Credit Card
66256,83527,2023-05-09,435.1,Credit Card
66257,25958,2023-10-01,4910.05,Cash
66258,97944,2023-08-08,482.07,Cash
66262,21748,2023-05-05,2854.44,Bank Transfer
66263,62258,2023-07-14,3674.62,Cash
66264,62635,2023-05-06,4867.28,Credit Card
66268,84404,2023-11-22,399.75,Bank Transfer
66269,27534,2023-05-09,3794.73,Cash
66270,10292,2023-02-20,3430.36,Cash
66271,48319,2023-03-13,3750.61,Credit Card
66279,86345,2023-08-18,1661.15,Bank Transfer
66280,89975,2023-04-28,597.56,Bank Transfer
66282,71239,2023-03-28,1912.65,Credit Card
66288,39733,2023-07-06,2168.65,Bank Transfer
66291,16368,2023-01-23,3426.01,Bank Transfer
66294,46166,2023-11-22,4168.73,Credit Card
66301,38795,2023-09-07,1819.56,Credit Card
66308,3970,2023-02-28,1862.02,Cash
66309,96902,2023-11-16,4809.43,Cash
66323,80456,2023-04-12,4910.15,Cash
66327,67151,2023-01-07,408.86,Cash
66331,76978,2023-06-05,1029.34,Bank Transfer
66332,56306,2023-07-06,674.19,Bank Transfer
66333,44713,2023-09-28,679.16,Credit Card
66337,47306,2023-02-02,3530.32,Cash
66346,51043,2023-07-25,2381.48,Bank Transfer
66353,35600,2023-01-27,411.67,Bank Transfer
66354,42704,2023-04-20,1867.84,Cash
66358,84246,2023-07-12,2916.88,Credit Card
66359,42798,2023-04-15,2037.54,Credit Card
66360,52228,2023-06-05,403.9,Bank Transfer
66362,4879,2023-02-10,998.51,Bank Transfer
66372,98112,2023-12-12,178.67,Bank Transfer
66374,93360,2023-09-16,1224.63,Bank Transfer
66380,90381,2023-06-05,492.93,Bank Transfer
66381,8653,2023-11-09,4572.82,Credit Card
66382,89911,2023-04-04,501.27,Cash
66387,61629,2023-08-09,2524.6,Cash
66395,53474,2023-05-13,2533.47,Credit Card
66415,53672,2023-07-18,1176.17,Cash
66416,27815,2023-12-27,3535.7,Credit Card
66423,22490,2023-11-25,4064.27,Bank Transfer
66427,35876,2023-01-01,4556.96,Cash
66450,65953,2023-02-07,2304.73,Bank Transfer
66451,26856,2023-12-09,1959.24,Cash
66452,30067,2023-09-08,732.22,Credit Card
66460,55758,2023-04-09,2218.35,Cash
66462,83387,2023-07-08,1963.18,Cash
66464,3509,2023-04-01,4333.38,Bank Transfer
66467,61586,2023-12-23,3342.02,Bank Transfer
66471,79246,2023-07-05,768.78,Credit Card
66475,66834,2023-03-06,176.61,Cash
66478,11446,2023-10-03,4251.11,Bank Transfer
66481,64553,2023-10-22,1154.21,Bank Transfer
66497,17303,2023-03-24,3119.54,Bank Transfer
66499,98542,2023-05-09,1825.91,Bank Transfer
66507,20282,2023-12-15,840.57,Bank Transfer
66510,43168,2023-11-25,476.54,Credit Card
66524,5738,2023-01-25,4934.44,Credit Card
66528,38936,2023-01-05,3732.45,Bank Transfer
66529,82331,2023-08-23,413.61,Bank Transfer
66540,30081,2023-04-28,2348.66,Cash
66543,33330,2023-09-16,386.19,Bank Transfer
66548,73585,2023-11-10,4501.19,Cash
66551,25365,2023-06-12,190.36,Credit Card
66553,72408,2023-12-14,3952.05,Cash
66562,57173,2023-02-28,554.33,Bank Transfer
66572,82326,2023-04-09,4771.49,Cash
66574,80926,2023-06-05,1172.02,Credit Card
66583,69925,2023-11-23,2509.5,Bank Transfer
66588,49570,2023-06-16,4375.41,Credit Card
66605,75280,2023-10-04,1430.15,Bank Transfer
66617,90570,2023-04-27,720.97,Bank Transfer
66618,11276,2023-03-16,3948.16,Bank Transfer
66638,95808,2023-12-21,2838.55,Bank Transfer
66642,20600,2023-07-16,4877.18,Credit Card
66646,18589,2023-02-01,2155.36,Bank Transfer
66651,33676,2023-02-09,4274.77,Bank Transfer
66652,1443,2023-03-07,933.82,Bank Transfer
66653,73499,2023-01-20,1910.51,Bank Transfer
66657,1179,2023-09-21,4768.71,Cash
66658,60978,2023-12-02,2277.91,Credit Card
66661,81656,2023-05-09,734.66,Bank Transfer
66665,32288,2023-06-16,513.18,Bank Transfer
66667,62069,2023-10-07,4872.63,Credit Card
66669,17798,2023-08-27,2931.8,Credit Card
66672,88125,2023-11-19,2913.62,Bank Transfer
66676,91815,2023-10-28,2515.08,Credit Card
66682,88125,2023-01-11,3135.1,Cash
66687,29929,2023-01-27,2668.8,Credit Card
66693,25168,2023-06-17,1049.25,Cash
66694,90115,2023-04-15,3631.87,Cash
66697,29582,2023-07-04,4619.77,Credit Card
66703,12281,2023-12-10,601.33,Bank Transfer
66710,29133,2023-10-02,3505.6,Cash
66713,91894,2023-01-26,3493.39,Bank Transfer
66723,55677,2023-01-15,2997.25,Bank Transfer
66726,94061,2023-08-21,4926.0,Credit Card
66735,12352,2023-02-10,2937.82,Cash
66737,17831,2023-09-26,779.43,Cash
66740,8237,2023-01-24,1227.82,Bank Transfer
66743,31784,2023-06-13,4300.14,Cash
66748,28763,2023-06-06,2656.84,Cash
66753,53852,2023-01-26,4852.79,Credit Card
66764,87286,2023-12-04,2076.63,Cash
66767,72706,2023-03-13,1380.67,Cash
66770,68352,2023-09-13,3784.76,Bank Transfer
66777,59061,2023-05-23,153.44,Cash
66778,83097,2023-12-07,4976.65,Bank Transfer
66780,21855,2023-07-06,4186.14,Bank Transfer
66782,38116,2023-05-23,4615.8,Cash
66784,32939,2023-10-08,1397.06,Bank Transfer
66787,16710,2023-12-02,410.75,Cash
66791,45240,2023-09-06,2296.55,Cash
66793,2877,2023-04-06,4838.82,Bank Transfer
66798,48968,2023-01-21,4377.26,Cash
66799,22711,2023-06-06,4075.77,Cash
66801,65694,2023-04-19,1404.92,Credit Card
66820,76050,2023-01-26,4125.58,Credit Card
66822,83255,2023-05-20,2038.37,Bank Transfer
66825,69407,2023-03-02,4513.77,Bank Transfer
66829,91605,2023-01-02,4977.68,Cash
66835,87984,2023-06-02,2902.35,Bank Transfer
66839,95172,2023-12-08,2374.35,Bank Transfer
66843,61151,2023-04-13,2318.94,Cash
66848,34340,2023-08-06,3435.53,Cash
66853,79585,2023-05-04,3887.83,Bank Transfer
66857,87718,2023-05-05,4146.84,Credit Card
66859,2022,2023-12-09,451.43,Cash
66861,81326,2023-12-15,1820.85,Cash
66862,28303,2023-02-06,1726.76,Credit Card
66865,43473,2023-05-09,1928.81,Bank Transfer
66867,119,2023-08-20,3239.83,Bank Transfer
66870,90026,2023-04-18,206.31,Cash
66876,59683,2023-07-20,3404.53,Credit Card
66890,68028,2023-03-27,3213.53,Bank Transfer
66893,66913,2023-03-22,1469.04,Credit Card
66899,89829,2023-09-05,1607.35,Cash
66903,23732,2023-02-14,4664.26,Bank Transfer
66904,59325,2023-08-11,632.71,Credit Card
66916,22006,2023-05-01,2173.61,Cash
66922,80080,2023-12-11,4112.42,Cash
66924,53740,2023-07-08,3627.8,Credit Card
66927,39766,2023-03-12,3425.3,Credit Card
66930,81064,2023-11-11,3093.9,Cash
66932,55219,2023-10-04,4466.56,Cash
66935,30280,2023-11-28,2340.34,Bank Transfer
66941,82122,2023-10-23,4643.75,Credit Card
66942,39944,2023-12-12,947.25,Credit Card
66948,31120,2023-09-22,308.4,Bank Transfer
66961,29087,2023-11-20,4671.07,Credit Card
66962,18992,2023-09-20,2318.97,Bank Transfer
66968,44480,2023-12-05,2162.12,Cash
66970,73199,2023-04-16,1725.34,Cash
66981,59758,2023-11-01,1499.26,Cash
66984,52059,2023-06-23,2288.02,Cash
66989,85677,2023-02-19,3115.4,Credit Card
66999,92525,2023-08-28,4271.77,Bank Transfer
67006,18775,2023-02-28,3715.0,Bank Transfer
67016,68520,2023-05-21,3184.95,Credit Card
67029,48943,2023-03-18,2793.09,Credit Card
67036,57699,2023-07-24,1750.95,Cash
67055,80522,2023-02-17,1368.9,Bank Transfer
67057,72919,2023-08-24,4235.83,Cash
67058,41906,2023-04-18,3764.95,Credit Card
67059,5015,2023-09-25,3551.49,Credit Card
67060,60501,2023-11-01,3041.64,Bank Transfer
67064,14690,2023-08-21,1763.41,Cash
67075,84610,2023-02-19,4967.29,Credit Card
67077,33703,2023-11-23,3455.21,Bank Transfer
67079,20786,2023-01-22,1319.79,Credit Card
67081,19654,2023-06-02,863.58,Cash
67088,59944,2023-03-25,1760.59,Cash
67090,20951,2023-06-09,65.27,Bank Transfer
67091,27616,2023-04-02,3644.84,Bank Transfer
67094,45690,2023-07-10,3161.05,Bank Transfer
67097,98111,2023-11-10,2541.44,Cash
67106,70442,2023-09-20,2368.43,Bank Transfer
67108,31778,2023-05-24,4824.66,Cash
67110,29632,2023-08-09,3345.9,Credit Card
67115,49550,2023-09-09,4010.98,Credit Card
67119,27984,2023-08-08,1474.72,Bank Transfer
67122,87548,2023-02-23,4853.91,Cash
67123,51420,2023-08-01,2075.84,Credit Card
67124,13667,2023-06-26,1873.87,Credit Card
67125,45009,2023-11-07,4417.96,Bank Transfer
67128,13818,2023-07-15,1623.95,Credit Card
67138,68807,2023-05-22,1756.52,Cash
67141,1337,2023-07-03,592.42,Cash
67145,81264,2023-07-05,250.69,Cash
67150,90179,2023-12-07,3212.31,Credit Card
67159,84105,2023-02-11,1709.74,Credit Card
67161,98609,2023-05-23,228.38,Cash
67167,68352,2023-10-01,465.69,Cash
67168,57536,2023-01-10,2454.93,Credit Card
67172,98567,2023-05-08,2496.02,Bank Transfer
67173,3600,2023-10-13,949.83,Cash
67177,75569,2023-11-20,4946.47,Cash
67181,51390,2023-03-26,598.61,Bank Transfer
67182,60807,2023-02-23,858.11,Credit Card
67184,48522,2023-10-07,4471.31,Bank Transfer
67185,91117,2023-05-25,379.84,Credit Card
67187,59606,2023-12-22,4917.15,Bank Transfer
67194,8318,2023-01-17,2838.96,Bank Transfer
67196,95065,2023-10-12,2088.4,Credit Card
67205,99585,2023-11-02,2816.9,Credit Card
67207,55753,2023-01-08,4473.0,Credit Card
67208,41223,2023-10-12,3360.58,Cash
67213,38538,2023-11-09,1179.34,Cash
67227,29467,2023-03-28,3126.66,Credit Card
67234,27829,2023-04-03,2590.11,Cash
67240,58801,2023-10-12,1790.29,Bank Transfer
67251,56462,2023-09-06,4430.21,Bank Transfer
67256,26843,2023-09-27,268.38,Credit Card
67258,57000,2023-05-11,3530.7,Cash
67260,73393,2023-02-09,4380.26,Bank Transfer
67264,26672,2023-08-07,3905.69,Credit Card
67266,19093,2023-04-04,4551.26,Cash
67273,95712,2023-02-01,3955.01,Cash
67278,6743,2023-09-09,736.53,Cash
67280,36146,2023-03-08,4708.13,Bank Transfer
67284,25610,2023-01-18,445.99,Credit Card
67286,4656,2023-05-26,1864.49,Cash
67292,74768,2023-10-06,1633.48,Credit Card
67294,94378,2023-08-27,3031.04,Credit Card
67301,13932,2023-05-20,4451.17,Credit Card
67302,33012,2023-08-26,1115.83,Cash
67305,52755,2023-01-13,4822.3,Bank Transfer
67306,32284,2023-12-04,927.98,Cash
67318,90861,2023-02-02,2235.85,Bank Transfer
67325,31266,2023-09-28,1030.6,Credit Card
67331,70190,2023-06-04,87.48,Credit Card
67332,54519,2023-07-09,2811.4,Bank Transfer
67343,82099,2023-09-14,789.97,Credit Card
67351,67299,2023-07-14,4205.33,Credit Card
67353,83963,2023-11-20,4705.91,Bank Transfer
67363,43746,2023-06-02,3793.52,Bank Transfer
67366,67163,2023-12-28,3253.39,Cash
67371,64711,2023-10-26,4248.82,Bank Transfer
67372,30786,2023-02-27,1295.89,Cash
67380,56526,2023-06-09,1405.02,Cash
67383,17864,2023-01-01,4605.81,Credit Card
67391,82012,2023-08-06,2034.38,Cash
67396,99600,2023-12-24,229.58,Bank Transfer
67397,39662,2023-07-17,847.37,Credit Card
67398,9602,2023-10-10,2962.06,Cash
67400,40085,2023-12-23,1947.57,Credit Card
67409,15135,2023-08-10,552.96,Credit Card
67420,76176,2023-09-13,2188.98,Cash
67422,12671,2023-08-06,1693.59,Cash
67426,15046,2023-12-19,3198.06,Cash
67429,42290,2023-03-27,2649.66,Credit Card
67431,31674,2023-11-22,3337.09,Bank Transfer
67437,96698,2023-02-03,1148.49,Cash
67440,90596,2023-02-06,2773.79,Bank Transfer
67444,63987,2023-12-15,2319.44,Bank Transfer
67446,37183,2023-11-10,3646.14,Cash
67449,43839,2023-05-18,4052.23,Credit Card
67461,28957,2023-07-15,2021.1,Bank Transfer
67467,10667,2023-06-10,1168.91,Cash
67468,44318,2023-07-13,4471.69,Bank Transfer
67469,24671,2023-12-05,453.19,Credit Card
67473,60238,2023-12-13,2686.78,Credit Card
67475,36167,2023-07-26,1963.81,Cash
67493,72846,2023-07-12,1242.22,Credit Card
67495,97999,2023-03-15,1256.78,Credit Card
67502,19357,2023-12-21,4584.61,Cash
67512,96896,2023-10-02,3622.73,Bank Transfer
67519,88650,2023-10-23,1310.08,Cash
67520,52022,2023-07-01,1299.4,Bank Transfer
67525,77924,2023-10-16,4222.52,Cash
67534,19299,2023-06-27,1816.87,Credit Card
67536,29547,2023-08-19,2978.21,Cash
67557,10667,2023-09-27,1663.25,Cash
67565,9778,2023-04-16,427.66,Bank Transfer
67567,22150,2023-11-11,2419.43,Cash
67574,64429,2023-09-20,2222.28,Cash
67576,76530,2023-06-26,2301.9,Credit Card
67581,37234,2023-04-06,3066.33,Cash
67582,32750,2023-03-14,3376.61,Cash
67585,86343,2023-10-27,2950.64,Credit Card
67599,68282,2023-09-09,566.17,Cash
67606,50331,2023-04-16,2704.44,Bank Transfer
67615,96342,2023-12-03,609.09,Bank Transfer
67622,48007,2023-06-14,951.71,Bank Transfer
67623,27547,2023-11-04,123.3,Credit Card
67624,49826,2023-02-16,1981.0,Cash
67629,44253,2023-07-15,2712.42,Cash
67635,45292,2023-09-07,2850.89,Bank Transfer
67637,80574,2023-01-27,912.33,Bank Transfer
67638,40939,2023-06-18,4731.82,Bank Transfer
67647,36109,2023-12-10,3571.15,Bank Transfer
67659,63030,2023-08-07,2269.07,Bank Transfer
67667,92172,2023-12-19,4257.35,Bank Transfer
67668,14678,2023-02-10,989.41,Cash
67669,42087,2023-05-08,1557.4,Bank Transfer
67680,8659,2023-08-07,4772.32,Cash
67685,4289,2023-01-08,4559.44,Cash
67686,34789,2023-08-07,4609.21,Cash
67692,43073,2023-12-06,888.4,Credit Card
67697,55822,2023-03-04,2439.59,Bank Transfer
67703,80450,2023-03-18,4200.37,Bank Transfer
67708,920,2023-12-20,2106.35,Credit Card
67711,73593,2023-05-20,1547.87,Cash
67713,1152,2023-11-23,1592.23,Cash
67715,91566,2023-02-12,2262.59,Bank Transfer
67717,75822,2023-09-26,2108.88,Credit Card
67724,17516,2023-12-10,4190.98,Credit Card
67728,88589,2023-11-04,3442.56,Bank Transfer
67730,87503,2023-02-16,564.14,Credit Card
67738,79190,2023-03-21,109.6,Bank Transfer
67745,84664,2023-12-27,682.11,Credit Card
67759,69754,2023-08-07,3579.29,Credit Card
67769,92358,2023-05-05,2126.64,Credit Card
67777,34039,2023-10-09,2584.0,Bank Transfer
67786,94866,2023-11-11,2962.42,Cash
67787,85862,2023-12-20,3693.87,Cash
67793,73377,2023-06-16,4440.33,Credit Card
67803,44317,2023-07-13,3660.21,Bank Transfer
67805,63586,2023-05-08,3532.18,Credit Card
67806,54325,2023-10-11,1302.66,Credit Card
67819,96666,2023-06-07,4045.22,Cash
67820,26807,2023-12-12,2955.51,Credit Card
67824,78023,2023-03-14,4108.58,Bank Transfer
67825,61046,2023-07-19,1783.88,Bank Transfer
67831,71035,2023-02-28,438.81,Credit Card
67834,79264,2023-11-08,2039.19,Credit Card
67844,10856,2023-08-19,2345.09,Credit Card
67846,63814,2023-02-16,3539.98,Cash
67848,46154,2023-10-03,3217.82,Bank Transfer
67849,33069,2023-07-24,3519.85,Cash
67855,2502,2023-05-13,2989.27,Bank Transfer
67858,11539,2023-05-15,193.18,Cash
67868,79964,2023-07-15,1632.42,Cash
67871,99986,2023-01-27,2218.58,Credit Card
67873,20630,2023-08-22,313.64,Cash
67877,81237,2023-01-24,2674.26,Cash
67881,89971,2023-09-02,2525.23,Cash
67885,82240,2023-08-09,4234.38,Credit Card
67886,48307,2023-04-27,3802.17,Bank Transfer
67891,33386,2023-08-17,2511.6,Credit Card
67892,33325,2023-10-17,4114.61,Credit Card
67899,11871,2023-12-18,2428.31,Credit Card
67901,73777,2023-08-26,1941.65,Bank Transfer
67904,90878,2023-12-04,1329.25,Cash
67907,47570,2023-07-02,2826.81,Bank Transfer
67926,72190,2023-07-03,1742.5,Cash
67930,10161,2023-02-28,140.05,Cash
67938,50062,2023-10-12,1602.22,Bank Transfer
67941,3997,2023-11-07,1207.85,Bank Transfer
67948,79676,2023-01-18,702.51,Credit Card
67949,60355,2023-04-01,3208.34,Bank Transfer
67950,81928,2023-06-16,285.25,Bank Transfer
67957,11731,2023-05-11,2593.23,Cash
67961,383,2023-02-16,4354.95,Cash
67962,21561,2023-03-12,3168.2,Cash
67968,48276,2023-03-22,4356.04,Cash
67969,44710,2023-05-20,4292.15,Cash
67970,97275,2023-08-26,2356.36,Credit Card
67976,17227,2023-05-15,3130.78,Bank Transfer
67978,27245,2023-12-09,3082.08,Credit Card
67980,81521,2023-06-25,2584.54,Bank Transfer
67981,67060,2023-03-11,1798.17,Credit Card
67991,77291,2023-12-14,4088.54,Cash
67995,39315,2023-10-23,480.8,Credit Card
68001,25726,2023-01-18,1106.74,Cash
68016,25852,2023-12-20,983.78,Bank Transfer
68017,15518,2023-09-06,3017.45,Cash
68020,2438,2023-02-02,849.2,Credit Card
68031,50227,2023-06-26,2901.0,Cash
68034,53803,2023-06-12,4479.74,Cash
68047,18942,2023-08-19,2679.6,Credit Card
68054,90425,2023-04-26,4739.55,Credit Card
68055,82002,2023-10-07,553.17,Bank Transfer
68060,45593,2023-04-15,1035.02,Credit Card
68079,86228,2023-11-20,3363.17,Credit Card
68080,22555,2023-04-02,1469.69,Bank Transfer
68081,53790,2023-05-09,3565.26,Bank Transfer
68083,55532,2023-12-03,2810.62,Cash
68094,89671,2023-12-24,975.81,Bank Transfer
68106,54608,2023-07-01,3193.43,Bank Transfer
68113,9527,2023-12-16,3120.47,Cash
68114,5747,2023-01-19,1780.76,Bank Transfer
68116,77077,2023-03-18,3147.18,Cash
68121,33926,2023-10-04,1838.28,Bank Transfer
68139,72492,2023-11-01,635.84,Cash
68150,55849,2023-04-24,1156.67,Bank Transfer
68157,9273,2023-02-17,765.03,Cash
68160,5481,2023-04-04,185.82,Credit Card
68164,93917,2023-07-27,1881.53,Cash
68169,10013,2023-05-08,1836.25,Bank Transfer
68172,96210,2023-05-19,4155.9,Cash
68188,11944,2023-02-09,3207.82,Credit Card
68196,35765,2023-05-15,1850.17,Cash
68197,43256,2023-03-24,1309.52,Cash
68200,18117,2023-01-19,2264.04,Cash
68202,62777,2023-05-11,3876.26,Credit Card
68211,10647,2023-10-22,231.41,Bank Transfer
68212,87120,2023-03-13,3667.16,Bank Transfer
68213,73796,2023-04-19,4073.98,Cash
68230,12810,2023-08-24,4246.93,Credit Card
68235,64111,2023-03-21,380.72,Cash
68245,64773,2023-01-03,4134.11,Bank Transfer
68250,20634,2023-11-23,1499.37,Cash
68251,29693,2023-03-16,349.56,Bank Transfer
68255,74215,2023-01-04,2945.15,Cash
68265,217,2023-11-25,3143.23,Credit Card
68270,85681,2023-09-10,2656.86,Bank Transfer
68282,32822,2023-08-02,4401.65,Cash
68285,23997,2023-11-11,564.36,Credit Card
68287,55179,2023-06-11,1820.55,Credit Card
68289,19422,2023-06-27,2848.55,Bank Transfer
68290,5277,2023-03-19,2716.06,Credit Card
68291,46258,2023-06-17,3605.64,Cash
68299,28372,2023-09-06,3099.29,Bank Transfer
68304,69903,2023-07-02,4029.46,Cash
68308,23112,2023-08-24,2747.48,Credit Card
68310,93892,2023-10-07,3019.85,Bank Transfer
68314,56562,2023-12-08,2827.12,Bank Transfer
68318,32002,2023-10-26,4851.68,Credit Card
68320,39763,2023-11-17,188.05,Cash
68321,54046,2023-06-25,3428.14,Cash
68325,76071,2023-05-06,4354.47,Cash
68329,49808,2023-09-10,4637.51,Cash
68342,13196,2023-07-01,318.34,Cash
68344,48355,2023-03-19,2447.81,Cash
68345,1915,2023-07-14,4010.45,Cash
68347,20615,2023-11-20,3495.88,Cash
68348,67398,2023-09-08,4177.96,Bank Transfer
68359,24207,2023-03-04,2024.6,Credit Card
68386,25263,2023-05-20,2923.42,Bank Transfer
68394,21231,2023-01-01,3160.86,Credit Card
68396,3125,2023-08-18,1882.26,Bank Transfer
68408,5183,2023-03-20,3707.61,Credit Card
68412,91383,2023-09-20,391.83,Bank Transfer
68418,65324,2023-10-09,2501.23,Cash
68419,77636,2023-02-21,2452.2,Cash
68427,39095,2023-06-10,4618.83,Credit Card
68435,48678,2023-08-05,3677.63,Cash
68444,81379,2023-04-20,504.86,Cash
68456,35150,2023-10-11,4504.1,Bank Transfer
68460,30619,2023-04-13,62.16,Credit Card
68461,82294,2023-11-25,3225.33,Cash
68467,21141,2023-12-23,836.19,Bank Transfer
68470,84293,2023-03-20,289.72,Bank Transfer
68471,49383,2023-09-26,133.49,Cash
68477,59471,2023-08-07,2611.43,Credit Card
68478,56000,2023-05-14,1227.75,Bank Transfer
